Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
app-create campaign suite,Chrome 99.0.4844.84,,,2022-03-29 10:15:32,2022-03-29 10:21:36,6m - 3.531s,PASSED
,,,,,,,
Test Cases/Campaign/Create campaign/App-Create campaign/App-Brand campaign,Chrome 99.0.4844.84,,create campaign,2022-03-29 10:15:33,2022-03-29 10:16:18,45.010s,PASSED
"openBrowser("""")",Chrome 99.0.4844.84,,,2022-03-29 10:15:33,2022-03-29 10:15:37,3.633s,PASSED
"setViewPortSize(1550, 900)",Chrome 99.0.4844.84,,,2022-03-29 10:15:37,2022-03-29 10:15:37,0.182s,PASSED
"navigateToUrl(""https://app.adroot.io/auth/signin"")",Chrome 99.0.4844.84,,,2022-03-29 10:15:37,2022-03-29 10:15:40,3.050s,PASSED
"setText(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Login/input_E-mail_email""), ""makronmanuel01@gmail.com"")",Chrome 99.0.4844.84,,,2022-03-29 10:15:40,2022-03-29 10:15:41,1.230s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Login/input_Password_password""), ""9juLMCYi8sYpY2Mrwe5diw=="")",Chrome 99.0.4844.84,,,2022-03-29 10:15:41,2022-03-29 10:15:42,0.560s,PASSED
"click(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Login/button_Sign in""))",Chrome 99.0.4844.84,,,2022-03-29 10:15:42,2022-03-29 10:15:42,0.642s,PASSED
"click(findTestObject(""Page_AdRoot  Campaigns/img""))",Chrome 99.0.4844.84,,,2022-03-29 10:15:42,2022-03-29 10:15:45,2.346s,PASSED
"click(findTestObject(""Page_AdRoot  Campaigns/div_By Ruzan (app)""))",Chrome 99.0.4844.84,,,2022-03-29 10:15:45,2022-03-29 10:15:45,0.836s,PASSED
"click(findTestObject(""Campaign copy/Page_AdRoot  Dashboard/a_Campaigns""))",Chrome 99.0.4844.84,,,2022-03-29 10:15:45,2022-03-29 10:15:48,2.435s,PASSED
"click(findTestObject(""Regular Create campaign/Page_AdRoot  Campaigns/div_Campaign View""))",Chrome 99.0.4844.84,,,2022-03-29 10:15:48,2022-03-29 10:15:49,1.113s,PASSED
"click(findTestObject(""Regular Create campaign/Page_AdRoot  Campaigns/div_New Campaign""))",Chrome 99.0.4844.84,,,2022-03-29 10:15:49,2022-03-29 10:15:49,0.476s,PASSED
"setText(findTestObject(""Page_AdRoot  Create Campaign Steps/input_Campaign name_custom-input""), ""appadroot1"")",Chrome 99.0.4844.84,,,2022-03-29 10:15:49,2022-03-29 10:15:51,1.854s,PASSED
