Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
app-create campaign suite,Chrome 98.0.4758.102,,,2022-02-23 10:20:55,2022-02-23 10:24:15,3m - 19.835s,PASSED
,,,,,,,
Test Cases/Campaign/Create campaign/App-Create campaign/App-Brand campaign,Chrome 98.0.4758.102,,create campaign,2022-02-23 10:20:56,2022-02-23 10:21:42,45.900s,PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-02-23 10:20:56,2022-02-23 10:21:01,4.445s,PASSED
"setViewPortSize(1550, 900)",Chrome 98.0.4758.102,,,2022-02-23 10:21:01,2022-02-23 10:21:01,0.175s,PASSED
"navigateToUrl(""https://app.adroot.io/auth/signin"")",Chrome 98.0.4758.102,,,2022-02-23 10:21:01,2022-02-23 10:21:04,3.507s,PASSED
"setText(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Login/input_E-mail_email""), ""makronmanuel01@gmail.com"")",Chrome 98.0.4758.102,,,2022-02-23 10:21:04,2022-02-23 10:21:05,1.038s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Login/input_Password_password""), ""9juLMCYi8sYpY2Mrwe5diw=="")",Chrome 98.0.4758.102,,,2022-02-23 10:21:05,2022-02-23 10:21:06,0.599s,PASSED
"click(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Login/button_Sign in""))",Chrome 98.0.4758.102,,,2022-02-23 10:21:06,2022-02-23 10:21:07,0.554s,PASSED
"click(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Campaigns/div_MakronOwner""))",Chrome 98.0.4758.102,,,2022-02-23 10:21:07,2022-02-23 10:21:09,1.945s,PASSED
"click(findTestObject(""Object Repository/App-Create campaign/Page_AdRoot  Campaigns/div_By Ruzan (app)""))",Chrome 98.0.4758.102,,,2022-02-23 10:21:09,2022-02-23 10:21:09,0.731s,PASSED
"click(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Dashboard/a_Campaigns""))",Chrome 98.0.4758.102,,,2022-02-23 10:21:09,2022-02-23 10:21:12,2.493s,PASSED
"click(findTestObject(""Regular Create campaign/Page_AdRoot  Campaigns/div_Campaign View""))",Chrome 98.0.4758.102,,,2022-02-23 10:21:12,2022-02-23 10:21:13,1.358s,PASSED
